VDD,Ib,Lg1,Lg2,Lrf,Wcf,Wg1,Wg2,temperature,Pass/Fail,ACM_G,SR,CMRR,NOISE,PSRR,PhaseMargin_PM,BandWidth,Pass/Fail,Percentage
2,1E-05,5E-07,4.6E-07,1E-05,1.5E-05,1E-05,1.5E-05,27,Fail,64.06,58700000,75.89,5.68E-05,-84.7,33,181000,0,
2,1E-05,5E-07,4.6E-07,1E-05,1.5E-05,1E-05,1.5E-05,125,Fail,63.12,61400000,97.52,6.79E-05,-85.22,33.36,157000,0,
2,1E-05,5E-07,4.6E-07,1E-05,1.5E-05,1.5E-05,5E-06,27,Fail,63.57,61900000,63.53,5.12E-05,-95.84,26.09,241000,0,
2,1E-05,5E-07,4.6E-07,1E-05,1.5E-05,1.5E-05,5E-06,125,Fail,62.53,63700000,64.19,6.2E-05,-96.82,26.53,210000,0,
2,1E-05,5E-07,4.6E-07,1E-05,1.5E-05,1.5E-05,1E-05,27,Fail,64.6,59300000,70.27,5.12E-05,-87.85,26.58,204000,0,
2,1E-05,5E-07,4.6E-07,1E-05,1.5E-05,1.5E-05,1E-05,125,Fail,63.64,61800000,74,6.19E-05,-89.11,27.41,177000,0,
2,1E-05,5E-07,4.6E-07,1E-05,1.5E-05,1.5E-05,1.5E-05,27,Fail,65.05,57900000,76.78,5.12E-05,-85.28,26.63,184000,0,
2,1E-05,5E-07,4.6E-07,1E-05,1.5E-05,1.5E-05,1.5E-05,125,Fail,64.04,60300000,96.1,6.19E-05,-86.31,27.03,160000,0,
2,1E-05,5E-07,4.6E-07,1E-05,2.5E-05,5E-06,5E-06,27,Fail,60.68,50500000,61.17,7.02E-05,-93.84,73.91,87900,0,
2,1E-05,5E-07,4.6E-07,1E-05,2.5E-05,5E-06,5E-06,125,Fail,59.88,51700000,62.48,8.24E-05,-97.14,71.22,76900,0,
2,1E-05,5E-07,4.6E-07,1E-05,2.5E-05,5E-06,1E-05,27,Fail,61.7,50100000,68.07,7.01E-05,-83.98,76.49,77400,0,
2,1E-05,5E-07,4.6E-07,1E-05,2.5E-05,5E-06,1E-05,125,Fail,60.96,51200000,72.77,8.23E-05,-84.89,73.94,67200,0,
2,1E-05,5E-07,4.6E-07,1E-05,2.5E-05,5E-06,1.5E-05,27,Fail,62.15,49700000,75,7.01E-05,-81.25,76.33,72100,0,
2,1E-05,5E-07,4.6E-07,1E-05,2.5E-05,5E-06,1.5E-05,125,Fail,61.35,50800000,111.4,8.23E-05,-81.79,73.81,62900,0,
2,1E-05,5E-07,4.6E-07,1E-05,2.5E-05,1E-05,5E-06,27,Fail,62.58,49200000,62.58,5.69E-05,-115.7,68.33,91000,0,
2,1E-05,5E-07,4.6E-07,1E-05,2.5E-05,1E-05,5E-06,125,Fail,61.63,50300000,63.46,6.81E-05,-114.2,65.67,79300,0,
2,1E-05,5E-07,4.6E-07,1E-05,2.5E-05,1E-05,1E-05,27,Fail,63.61,49000000,69.32,5.68E-05,-88.37,70.97,79900,0,
2,1E-05,5E-07,4.6E-07,1E-05,2.5E-05,1E-05,1E-05,125,Fail,62.73,49900000,73.32,6.8E-05,-89.4,68.69,69300,0,
2,1E-05,5E-07,4.6E-07,1E-05,2.5E-05,1E-05,1.5E-05,27,Fail,64.06,48700000,75.89,5.68E-05,-84.7,70.63,74400,0,
2,1E-05,5E-07,4.6E-07,1E-05,2.5E-05,1E-05,1.5E-05,125,Fail,63.12,49400000,97.52,6.8E-05,-85.22,68.5,64800,0,
2,1E-05,5E-07,4.6E-07,1E-05,2.5E-05,1.5E-05,5E-06,27,Fail,63.57,48400000,63.53,5.13E-05,-95.68,63.79,92600,0,
2,1E-05,5E-07,4.6E-07,1E-05,2.5E-05,1.5E-05,5E-06,125,Fail,62.53,49700000,64.19,6.21E-05,-96.82,61.54,80700,0,
2,1E-05,5E-07,4.6E-07,1E-05,2.5E-05,1.5E-05,1E-05,27,Fail,64.59,48100000,70.27,5.12E-05,-87.85,66.32,81300,0,
2,1E-05,5E-07,4.6E-07,1E-05,2.5E-05,1.5E-05,1E-05,125,Fail,63.64,49400000,74,6.2E-05,-89.11,64.57,70400,0,
2,1E-05,5E-07,4.6E-07,1E-05,2.5E-05,1.5E-05,1.5E-05,27,Fail,65.05,48200000,76.78,5.12E-05,-85.28,65.84,75600,0,
2,1E-05,5E-07,4.6E-07,1E-05,2.5E-05,1.5E-05,1.5E-05,125,Fail,64.03,48800000,96.1,6.2E-05,-86.31,64.35,65800,0,
2,1E-05,5E-07,4.6E-07,1E-05,3E-05,5E-06,5E-06,27,Fail,60.68,46200000,61.18,7.02E-05,-93.8,82.76,61700,0,
2,1E-05,5E-07,4.6E-07,1E-05,3E-05,5E-06,5E-06,125,Fail,59.88,46900000,62.48,8.25E-05,-97.14,79.3,54000,0,
2,1E-05,5E-07,4.6E-07,1E-05,3E-05,5E-06,1E-05,27,Fail,61.7,45700000,68.07,7.01E-05,-83.98,85.88,54700,0,
2,1E-05,5E-07,4.6E-07,1E-05,3E-05,5E-06,1E-05,125,Fail,60.96,45700000,72.74,8.23E-05,-85,82.42,47400,0,
2,1E-05,5E-07,4.6E-07,1E-05,3E-05,5E-06,1.5E-05,27,Fail,62.15,44900000,75,7.01E-05,-81.25,86.2,51300,0,
2,1E-05,5E-07,4.6E-07,1E-05,3E-05,5E-06,1.5E-05,125,Fail,61.35,45200000,111.4,8.22E-05,-81.79,82.69,44700,0,
2,1E-05,5E-07,4.6E-07,1E-05,3E-05,1E-05,5E-06,27,Fail,62.58,45800000,62.57,5.69E-05,-108.4,79.45,63800,0,
2,1E-05,5E-07,4.6E-07,1E-05,3E-05,1E-05,5E-06,125,Fail,61.63,46000000,63.46,6.82E-05,-114.2,75.72,55700,0,
2,1E-05,5E-07,4.6E-07,1E-05,3E-05,1E-05,1E-05,27,Fail,63.6,45000000,69.32,5.69E-05,-88.37,83,56400,0,
2,1E-05,5E-07,4.6E-07,1E-05,3E-05,1E-05,1E-05,125,Fail,62.73,45400000,73.35,6.8E-05,-89.57,79.32,48900,0,
2,1E-05,5E-07,4.6E-07,1E-05,3E-05,1E-05,1.5E-05,27,Fail,64.06,44300000,75.89,5.68E-05,-84.7,83.27,52900,0,
2,1E-05,5E-07,4.6E-07,1E-05,3E-05,1E-05,1.5E-05,125,Fail,63.12,44600000,97.41,6.8E-05,-85.2,79.6,46000,0,
2,1E-05,5E-07,4.6E-07,1E-05,3E-05,1.5E-05,5E-06,27,Fail,63.57,44700000,63.53,5.13E-05,-95.84,76.36,65000,0,
2,1E-05,5E-07,4.6E-07,1E-05,3E-05,1.5E-05,5E-06,125,Fail,62.53,45400000,64.19,6.22E-05,-96.82,72.76,56600,0,
2,1E-05,5E-07,4.6E-07,1E-05,3E-05,1.5E-05,1E-05,27,Fail,64.59,44400000,70.27,5.13E-05,-87.85,79.93,57400,0,
2,1E-05,5E-07,4.6E-07,1E-05,3E-05,1.5E-05,1E-05,125,Fail,63.64,44900000,74,6.2E-05,-89.11,76.55,49700,0,
2,1E-05,5E-07,4.6E-07,1E-05,3E-05,1.5E-05,1.5E-05,27,Fail,65.05,43800000,76.75,5.12E-05,-85.28,80.08,53800,0,
2,1E-05,5E-07,4.6E-07,1E-05,3E-05,1.5E-05,1.5E-05,125,Fail,64.03,44000000,96.1,6.2E-05,-86.31,76.83,46800,0,
2,1E-05,5E-07,4.6E-07,1E-05,3.5E-05,5E-06,5E-06,27,Fail,60.68,35800000,61.18,7.02E-05,-93.84,88.57,45600,0,
2,1E-05,5E-07,4.6E-07,1E-05,3.5E-05,5E-06,5E-06,125,Fail,59.88,36700000,62.48,8.25E-05,-97.14,84.61,39900,0,
2,1E-05,5E-07,4.6E-07,1E-05,3.5E-05,5E-06,1E-05,27,Fail,61.7,37000000,68.07,7.01E-05,-83.97,91.88,40500,0,
2,1E-05,5E-07,4.6E-07,1E-05,3.5E-05,5E-06,1E-05,125,Fail,60.96,36800000,72.74,8.22E-05,-84.89,87.84,35200,0,
2,1E-05,5E-07,4.6E-07,1E-05,3.5E-05,5E-06,1.5E-05,27,Fail,62.15,36000000,74.97,7E-05,-81.23,92.51,38200,0,
2,1E-05,5E-07,4.6E-07,1E-05,3.5E-05,5E-06,1.5E-05,125,Fail,61.35,35500000,111.6,8.21E-05,-81.79,88.37,33300,0,
2,1E-05,5E-07,4.6E-07,1E-05,3.5E-05,1E-05,5E-06,27,Fail,62.58,37700000,62.58,5.7E-05,-115.7,87.05,47200,0,
2,1E-05,5E-07,4.6E-07,1E-05,3.5E-05,1E-05,5E-06,125,Fail,61.63,37400000,63.46,6.83E-05,-114.2,82.49,41100,0,
2,1E-05,5E-07,4.6E-07,1E-05,3.5E-05,1E-05,1E-05,27,Fail,63.6,36900000,69.32,5.69E-05,-88.37,90.97,41900,0,
2,1E-05,5E-07,4.6E-07,1E-05,3.5E-05,1E-05,1E-05,125,Fail,62.73,37200000,73.32,6.81E-05,-89.4,86.31,36300,0,
2,1E-05,5E-07,4.6E-07,1E-05,3.5E-05,1E-05,1.5E-05,27,Fail,64.06,36700000,75.89,5.68E-05,-84.7,91.66,39400,0,
2,1E-05,5E-07,4.6E-07,1E-05,3.5E-05,1E-05,1.5E-05,125,Fail,63.12,36000000,97.52,6.8E-05,-85.22,86.92,34300,0,
2,1E-05,5E-07,4.6E-07,1E-05,3.5E-05,1.5E-05,5E-06,27,Fail,63.56,38000000,63.53,5.14E-05,-95.77,85.22,48000,0,
2,1E-05,5E-07,4.6E-07,1E-05,3.5E-05,1.5E-05,5E-06,125,Fail,62.53,38200000,64.19,6.23E-05,-96.82,80.56,41900,0,
2,1E-05,5E-07,4.6E-07,1E-05,3.5E-05,1.5E-05,1E-05,27,Fail,64.59,37200000,70.27,5.13E-05,-87.78,89.43,42600,0,
2,1E-05,5E-07,4.6E-07,1E-05,3.5E-05,1.5E-05,1E-05,125,Fail,63.64,36300000,74,6.21E-05,-89.11,84.71,36900,0,
2,1E-05,5E-07,4.6E-07,1E-05,3.5E-05,1.5E-05,1.5E-05,27,Fail,65.05,36800000,76.8,5.12E-05,-85.28,90.11,40100,0,
2,1E-05,5E-07,4.6E-07,1E-05,3.5E-05,1.5E-05,1.5E-05,125,Fail,64.03,36500000,96.1,6.2E-05,-86.31,85.37,34900,0,
2,1E-05,5E-07,4.6E-07,2E-05,1.5E-05,5E-06,5E-06,27,Fail,60.69,63100000,61.18,7.01E-05,-93.84,50.7,229000,0,
2,1E-05,5E-07,4.6E-07,2E-05,1.5E-05,5E-06,5E-06,125,Fail,59.88,65400000,62.48,8.23E-05,-97.14,49.56,200000,0,
2,1E-05,5E-07,4.6E-07,2E-05,1.5E-05,5E-06,1E-05,27,Fail,61.7,61000000,68.07,7.01E-05,-83.98,48.16,195000,0,
2,1E-05,5E-07,4.6E-07,2E-05,1.5E-05,5E-06,1E-05,125,Fail,60.96,63600000,72.74,8.22E-05,-85,48.24,169000,0,
2,1E-05,5E-07,4.6E-07,2E-05,1.5E-05,5E-06,1.5E-05,27,Fail,62.15,59600000,74.96,7.01E-05,-81.23,46.08,175000,0,
2,1E-05,5E-07,4.6E-07,2E-05,1.5E-05,5E-06,1.5E-05,125,Fail,61.35,62100000,111.4,8.22E-05,-81.79,46.58,153000,0,
2,1E-05,5E-07,4.6E-07,2E-05,1.5E-05,1E-05,5E-06,27,Fail,62.58,61900000,62.58,5.68E-05,-115.7,40.25,236000,0,
2,1E-05,5E-07,4.6E-07,2E-05,1.5E-05,1E-05,5E-06,125,Fail,61.63,64200000,63.46,6.8E-05,-114.2,40.67,206000,0,
2,1E-05,5E-07,4.6E-07,2E-05,1.5E-05,1E-05,1E-05,27,Fail,63.61,60000000,69.32,5.68E-05,-88.37,37.3,201000,0,
2,1E-05,5E-07,4.6E-07,2E-05,1.5E-05,1E-05,1E-05,125,Fail,62.73,62600000,73.32,6.8E-05,-89.4,39.07,174000,0,
2,1E-05,5E-07,4.6E-07,2E-05,1.5E-05,1E-05,1.5E-05,27,Fail,64.06,58400000,75.89,5.68E-05,-84.7,35.86,181000,0,
2,1E-05,5E-07,4.6E-07,2E-05,1.5E-05,1E-05,1.5E-05,125,Fail,63.12,61100000,97.52,6.79E-05,-85.22,37.09,157000,0,
2,1E-05,5E-07,4.6E-07,2E-05,1.5E-05,1.5E-05,5E-06,27,Fail,63.57,61000000,63.53,5.12E-05,-95.84,33.03,240000,0,
2,1E-05,5E-07,4.6E-07,2E-05,1.5E-05,1.5E-05,5E-06,125,Fail,62.53,63200000,64.19,6.2E-05,-96.82,34.11,209000,0,
2,1E-05,5E-07,4.6E-07,2E-05,1.5E-05,1.5E-05,1E-05,27,Fail,64.6,59300000,70.27,5.12E-05,-87.85,30.27,204000,0,
2,1E-05,5E-07,4.6E-07,2E-05,1.5E-05,1.5E-05,1E-05,125,Fail,63.64,61400000,74,6.19E-05,-89.11,32.7,177000,0,
2,1E-05,5E-07,4.6E-07,2E-05,1.5E-05,1.5E-05,1.5E-05,27,Fail,65.05,57600000,76.78,5.12E-05,-85.28,28.29,184000,0,
2,1E-05,5E-07,4.6E-07,2E-05,1.5E-05,1.5E-05,1.5E-05,125,Fail,64.04,59900000,96.1,6.19E-05,-86.31,31.2,160000,0,
2,1E-05,5E-07,4.6E-07,2E-05,2.5E-05,5E-06,5E-06,27,Fail,60.68,50200000,61.18,7.01E-05,-93.78,91.2,87900,0,
2,1E-05,5E-07,4.6E-07,2E-05,2.5E-05,5E-06,5E-06,125,Fail,59.88,51300000,62.48,8.23E-05,-97.14,87.08,76800,0,
2,1E-05,5E-07,4.6E-07,2E-05,2.5E-05,5E-06,1E-05,27,Fail,61.7,49600000,68.07,7.01E-05,-83.98,90.18,77400,0,
2,1E-05,5E-07,4.6E-07,2E-05,2.5E-05,5E-06,1E-05,125,Fail,60.96,51100000,72.74,8.22E-05,-84.89,88.46,67200,0,
2,1E-05,5E-07,4.6E-07,2E-05,2.5E-05,5E-06,1.5E-05,27,Fail,62.15,49000000,75,7E-05,-81.25,87.24,72100,0,
2,1E-05,5E-07,4.6E-07,2E-05,2.5E-05,5E-06,1.5E-05,125,Fail,61.35,50400000,111.4,8.22E-05,-81.79,86.92,62800,0,
2,1E-05,5E-07,4.6E-07,2E-05,2.5E-05,1E-05,5E-06,27,Fail,62.58,48800000,62.58,5.69E-05,-115.7,81.97,90900,0,
2,1E-05,5E-07,4.6E-07,2E-05,2.5E-05,1E-05,5E-06,125,Fail,61.63,50200000,63.46,6.81E-05,-114.2,81.77,79300,0,
2,1E-05,5E-07,4.6E-07,2E-05,2.5E-05,1E-05,1E-05,27,Fail,63.61,48600000,69.32,5.68E-05,-88.37,76.09,79900,0,
2,1E-05,5E-07,4.6E-07,2E-05,2.5E-05,1E-05,1E-05,125,Fail,62.73,49600000,73.32,6.8E-05,-89.4,81.84,69200,0,
2,1E-05,5E-07,4.6E-07,2E-05,2.5E-05,1E-05,1.5E-05,27,Fail,64.06,48500000,75.89,5.68E-05,-84.7,71.33,74400,0,
2,1E-05,5E-07,4.6E-07,2E-05,2.5E-05,1E-05,1.5E-05,125,Fail,63.12,49300000,97.54,6.79E-05,-85.22,79.23,64800,0,
2,1E-05,5E-07,4.6E-07,2E-05,2.5E-05,1.5E-05,5E-06,27,Fail,63.57,48300000,63.53,5.13E-05,-95.8,72.53,92600,0,
2,1E-05,5E-07,4.6E-07,2E-05,2.5E-05,1.5E-05,5E-06,125,Fail,62.53,49200000,64.19,6.2E-05,-96.82,76.51,80600,0,
2,1E-05,5E-07,4.6E-07,2E-05,2.5E-05,1.5E-05,1E-05,27,Fail,64.59,48300000,70.27,5.12E-05,-87.85,63.98,81200,0,
2,1E-05,5E-07,4.6E-07,2E-05,2.5E-05,1.5E-05,1E-05,125,Fail,63.64,49300000,74,6.19E-05,-89.11,74.79,70400,0,
2,1E-05,5E-07,4.6E-07,2E-05,2.5E-05,1.5E-05,1.5E-05,27,Fail,65.05,47500000,76.78,5.12E-05,-85.28,59.09,75600,0,
2,1E-05,5E-07,4.6E-07,2E-05,2.5E-05,1.5E-05,1.5E-05,125,Fail,64.03,48600000,96.1,6.19E-05,-86.31,71.63,65800,0,
2,1E-05,5E-07,4.6E-07,2E-05,3E-05,5E-06,5E-06,27,Fail,60.68,45500000,61.18,7.01E-05,-93.84,103.6,61600,0,
2,1E-05,5E-07,4.6E-07,2E-05,3E-05,5E-06,5E-06,125,Fail,59.88,45900000,62.48,8.23E-05,-97.14,97.78,53900,0,
2,1E-05,5E-07,4.6E-07,2E-05,3E-05,5E-06,1E-05,27,Fail,61.7,45200000,68.07,7E-05,-83.98,104.3,54600,0,
2,1E-05,5E-07,4.6E-07,2E-05,3E-05,5E-06,1E-05,125,Fail,60.96,45000000,72.74,8.21E-05,-84.89,100.1,47400,0,
2,1E-05,5E-07,4.6E-07,2E-05,3E-05,5E-06,1.5E-05,27,Fail,62.15,44300000,74.97,7E-05,-81.23,102.2,51200,0,
2,1E-05,5E-07,4.6E-07,2E-05,3E-05,5E-06,1.5E-05,125,Fail,61.35,44200000,111.4,8.2E-05,-81.79,99.32,44700,0,
2,1E-05,5E-07,4.6E-07,2E-05,3E-05,1E-05,5E-06,27,Fail,62.58,45100000,62.55,5.69E-05,-109.3,95.75,63800,0,
2,1E-05,5E-07,4.6E-07,2E-05,3E-05,1E-05,5E-06,125,Fail,61.63,45400000,63.46,6.81E-05,-114.2,95.49,55700,0,
2,1E-05,5E-07,4.6E-07,2E-05,3E-05,1E-05,1E-05,27,Fail,63.6,44600000,69.32,5.68E-05,-88.37,88.43,56400,0,
2,1E-05,5E-07,4.6E-07,2E-05,3E-05,1E-05,1E-05,125,Fail,62.73,44800000,73.32,6.79E-05,-89.4,96.72,48900,0,
2,1E-05,5E-07,4.6E-07,2E-05,3E-05,1E-05,1.5E-05,27,Fail,64.06,44100000,75.89,5.67E-05,-84.7,81.65,52900,0,
2,1E-05,5E-07,4.6E-07,2E-05,3E-05,1E-05,1.5E-05,125,Fail,63.12,43800000,97.52,6.79E-05,-85.22,94.71,46000,0,
2,1E-05,5E-07,4.6E-07,2E-05,3E-05,1.5E-05,5E-06,27,Fail,63.57,44700000,63.53,5.13E-05,-95.84,85.41,64900,0,
2,1E-05,5E-07,4.6E-07,2E-05,3E-05,1.5E-05,5E-06,125,Fail,62.53,44900000,64.19,6.2E-05,-96.82,91.3,56600,0,
2,1E-05,5E-07,4.6E-07,2E-05,3E-05,1.5E-05,1E-05,27,Fail,64.59,43900000,70.27,5.12E-05,-87.85,72.44,57400,0,
2,1E-05,5E-07,4.6E-07,2E-05,3E-05,1.5E-05,1E-05,125,Fail,63.64,44300000,74,6.19E-05,-89.11,90.9,49700,0,
2,1E-05,5E-07,4.6E-07,2E-05,3E-05,1.5E-05,1.5E-05,27,Fail,65.05,43500000,76.78,5.12E-05,-85.28,65.4,53800,0,
2,1E-05,5E-07,4.6E-07,2E-05,3E-05,1.5E-05,1.5E-05,125,Fail,64.03,43600000,96.1,6.19E-05,-86.31,87.74,46800,0,
2,1E-05,5E-07,4.6E-07,2E-05,3.5E-05,5E-06,5E-06,27,Fail,60.68,35600000,61.18,7E-05,-93.84,112.3,45600,0,
2,1E-05,5E-07,4.6E-07,2E-05,3.5E-05,5E-06,5E-06,125,Fail,59.88,35500000,62.48,8.22E-05,-97.14,104.8,39800,0,
2,1E-05,5E-07,4.6E-07,2E-05,3.5E-05,5E-06,1E-05,27,Fail,61.7,34800000,68.07,6.99E-05,-83.98,114.7,40500,0,
2,1E-05,5E-07,4.6E-07,2E-05,3.5E-05,5E-06,1E-05,125,Fail,60.96,33800000,72.74,8.19E-05,-84.89,107.7,35200,0,
2,1E-05,5E-07,4.6E-07,2E-05,3.5E-05,5E-06,1.5E-05,27,Fail,62.15,34700000,74.97,6.98E-05,-81.23,113.9,38200,0,
2,1E-05,5E-07,4.6E-07,2E-05,3.5E-05,5E-06,1.5E-05,125,Fail,61.35,33700000,111.4,8.18E-05,-81.79,107.5,33300,0,
2,1E-05,5E-07,4.6E-07,2E-05,3.5E-05,1E-05,5E-06,27,Fail,62.58,37000000,62.58,5.69E-05,-115.7,107.1,47100,0,
2,1E-05,5E-07,4.6E-07,2E-05,3.5E-05,1E-05,5E-06,125,Fail,61.63,36700000,63.46,6.81E-05,-114.2,105.1,41100,0,
2,1E-05,5E-07,4.6E-07,2E-05,3.5E-05,1E-05,1E-05,27,Fail,63.6,36500000,69.32,5.67E-05,-88.37,96.77,41800,0,
2,1E-05,5E-07,4.6E-07,2E-05,3.5E-05,1E-05,1E-05,125,Fail,62.72,35700000,73.32,6.78E-05,-89.4,107.5,36300,0,
2,1E-05,5E-07,4.6E-07,2E-05,3.5E-05,1E-05,1.5E-05,27,Fail,64.06,36000000,75.89,5.67E-05,-84.7,87.62,39400,0,
2,1E-05,5E-07,4.6E-07,2E-05,3.5E-05,1E-05,1.5E-05,125,Fail,63.12,35400000,97.48,6.77E-05,-85.2,106.5,34300,0,
2,1E-05,5E-07,4.6E-07,2E-05,3.5E-05,1.5E-05,5E-06,27,Fail,63.56,37200000,63.53,5.13E-05,-95.95,94.59,48000,0,
2,1E-05,5E-07,4.6E-07,2E-05,3.5E-05,1.5E-05,5E-06,125,Fail,62.53,37000000,64.19,6.21E-05,-96.82,102.9,41800,0,
2,1E-05,5E-07,4.6E-07,2E-05,3.5E-05,1.5E-05,1E-05,27,Fail,64.59,36800000,70.27,5.12E-05,-87.85,76.6,42600,0,
2,1E-05,5E-07,4.6E-07,2E-05,3.5E-05,1.5E-05,1E-05,125,Fail,63.64,34900000,74,6.18E-05,-89.11,103.3,36900,0,
2,1E-05,5E-07,4.6E-07,2E-05,3.5E-05,1.5E-05,1.5E-05,27,Fail,65.05,36200000,76.78,5.11E-05,-85.28,67.33,40100,0,
2,1E-05,5E-07,4.6E-07,2E-05,3.5E-05,1.5E-05,1.5E-05,125,Fail,64.03,35600000,96.1,6.18E-05,-86.31,100.1,34900,0,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,1.5E-05,5E-06,5E-06,27,Fail,49.95,98500000,67.11,5.71E-05,-78.43,46.65,1060000,0,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,1.5E-05,5E-06,5E-06,125,Fail,49.37,102000000,64.29,6.6E-05,-79.3,46.21,901000,0,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,1.5E-05,5E-06,1E-05,27,Pass,50.69,96300000,55.55,5.7E-05,-70.87,47.97,945000,1,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,1.5E-05,5E-06,1E-05,125,Pass,50.04,99600000,53.61,6.59E-05,-71.26,47.33,805000,1,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,1.5E-05,5E-06,1.5E-05,27,Pass,50.97,93000000,53.02,5.69E-05,-68.67,47.85,870000,1,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,1.5E-05,5E-06,1.5E-05,125,Pass,50.23,97300000,51.18,6.58E-05,-68.85,46.92,747000,1,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,1.5E-05,1E-05,5E-06,27,Fail,50.83,97200000,68.24,4.61E-05,-79.97,38.73,1190000,0,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,1.5E-05,1E-05,5E-06,125,Fail,50.21,101000000,64.99,5.46E-05,-81.17,38.8,993000,0,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,1.5E-05,1E-05,1E-05,27,Fail,51.58,94700000,56.67,4.61E-05,-71.69,39.95,1050000,0,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,1.5E-05,1E-05,1E-05,125,Fail,50.89,98700000,54.3,5.45E-05,-72.3,40.06,889000,0,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,1.5E-05,1E-05,1.5E-05,27,Fail,51.87,92400000,54.15,4.6E-05,-69.39,39.52,971000,0,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,1.5E-05,1E-05,1.5E-05,125,Fail,51.09,96300000,51.89,5.44E-05,-69.76,39.85,825000,0,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,1.5E-05,1.5E-05,5E-06,27,Fail,51.24,96200000,68.77,4.18E-05,-80.85,33.14,1250000,0,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,1.5E-05,1.5E-05,5E-06,125,Fail,50.58,99600000,65.27,5E-05,-82.39,33.18,1040000,0,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,1.5E-05,1.5E-05,1E-05,27,Fail,51.99,93800000,57.21,4.17E-05,-72.44,34.43,1120000,0,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,1.5E-05,1.5E-05,1E-05,125,Fail,51.28,97500000,54.57,4.99E-05,-73.38,34.56,935000,0,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,1.5E-05,1.5E-05,1.5E-05,27,Fail,52.28,91500000,54.7,4.17E-05,-70.11,34.28,1030000,0,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,1.5E-05,1.5E-05,1.5E-05,125,Fail,51.48,95500000,52.18,4.99E-05,-70.8,34.68,869000,0,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,2.5E-05,5E-06,5E-06,27,Fail,49.95,76600000,67.11,5.71E-05,-78.43,73.93,417000,0,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,2.5E-05,5E-06,5E-06,125,Fail,49.37,79300000,64.29,6.6E-05,-79.28,71.7,353000,0,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,2.5E-05,5E-06,1E-05,27,Pass,50.69,76200000,55.55,5.7E-05,-70.87,76.98,381000,1,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,2.5E-05,5E-06,1E-05,125,Pass,50.04,78600000,53.61,6.59E-05,-71.26,74.38,325000,1,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,2.5E-05,5E-06,1.5E-05,27,Pass,50.97,75300000,53.02,5.69E-05,-68.67,77.23,362000,1,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,2.5E-05,5E-06,1.5E-05,125,Pass,50.23,77800000,51.18,6.58E-05,-68.85,74.51,311000,1,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,2.5E-05,1E-05,5E-06,27,Pass,50.83,75300000,68.24,4.62E-05,-79.97,69.14,468000,1,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,2.5E-05,1E-05,5E-06,125,Pass,50.21,77600000,64.99,5.46E-05,-81.17,67.03,392000,1,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,2.5E-05,1E-05,1E-05,27,Pass,51.58,75000000,56.67,4.61E-05,-71.69,72.52,427000,1,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,2.5E-05,1E-05,1E-05,125,Pass,50.89,77000000,54.3,5.45E-05,-72.3,69.98,360000,1,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,2.5E-05,1E-05,1.5E-05,27,Pass,51.87,74200000,54.15,4.6E-05,-69.39,72.76,406000,1,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,2.5E-05,1E-05,1.5E-05,125,Pass,51.09,76400000,51.89,5.44E-05,-69.76,70.11,345000,1,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,2.5E-05,1.5E-05,5E-06,27,Pass,51.24,74600000,68.77,4.18E-05,-80.85,65.48,497000,1,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,2.5E-05,1.5E-05,5E-06,125,Pass,50.58,77200000,65.27,5E-05,-82.39,63.4,414000,1,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,2.5E-05,1.5E-05,1E-05,27,Pass,51.99,74300000,57.21,4.17E-05,-72.44,68.93,454000,1,
2,1.5E-05,2.8E-07,2.8E-07,5E-06,2.5E-05,1.5E-05,1E-05,125,Pass,51.28,75900000,54.57,4.99E-05,-73.38,66.49,380000,1,
