VDD,Ib,Lg1,Lg2,Lrf,Wcf,Wg1,Wg2,temperature,Pass/Fail,ACM_G,SR,CMRR,NOISE,PSRR,PhaseMargin_PM,BandWidth
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,2.50E-05,5.00E-06,1.00E-05,27,fail,56.09,5.32E+07,69.4,7.04E-05,-82.96,85.01,1.36E+05
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,2.50E-05,5.00E-06,1.00E-05,125,fail,55.1,5.42E+07,68.18,8.20E-05,-82.88,81.1,1.21E+05
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,2.50E-05,5.00E-06,1.50E-05,27,fail,56.22,5.27E+07,66.83,7.04E-05,-80.9,84.54,1.31E+05
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,2.50E-05,5.00E-06,1.50E-05,125,fail,55.1,5.37E+07,65.67,8.20E-05,-80.55,80.61,1.17E+05
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,2.50E-05,1.00E-05,5.00E-06,27,fail,57.55,5.22E+07,81.26,5.69E-05,-92.45,79.16,1.51E+05
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,2.50E-05,1.00E-05,5.00E-06,125,fail,56.62,5.33E+07,78.99,6.78E-05,-92.8,75.48,1.31E+05
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,2.50E-05,1.00E-05,1.00E-05,27,fail,57.99,5.19E+07,71.01,5.69E-05,-84.17,81.11,1.41E+05
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,2.50E-05,1.00E-05,1.00E-05,125,fail,56.86,5.30E+07,69.51,6.78E-05,-83.67,77.1,1.24E+05
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,2.50E-05,1.00E-05,1.50E-05,27,fail,58.13,5.12E+07,68.4,5.68E-05,-81.91,80.51,1.35E+05
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,2.50E-05,1.00E-05,1.50E-05,125,fail,56.87,5.27E+07,66.97,6.77E-05,-81.16,76.54,1.21E+05
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,2.50E-05,1.50E-05,5.00E-06,27,fail,58.56,5.15E+07,82.31,5.11E-05,-93.89,75.18,1.53E+05
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,2.50E-05,1.50E-05,5.00E-06,125,fail,57.55,5.25E+07,79.92,6.17E-05,-94.41,71.81,1.33E+05
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,2.50E-05,1.50E-05,1.00E-05,27,fail,59,5.12E+07,72,5.11E-05,-85.61,77.08,1.43E+05
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,2.50E-05,1.50E-05,1.00E-05,125,fail,57.8,5.19E+07,70.4,6.16E-05,-85.26,73.52,1.26E+05
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,2.50E-05,1.50E-05,1.50E-05,27,fail,59.14,5.06E+07,69.4,5.11E-05,-83.36,76.36,1.37E+05
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,2.50E-05,1.50E-05,1.50E-05,125,fail,57.8,5.16E+07,67.86,6.16E-05,-82.74,72.93,1.23E+05
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.00E-05,5.00E-06,5.00E-06,27,fail,55.65,4.82E+07,79.39,7.04E-05,-90.27,90.7,1.03E+05
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.00E-05,5.00E-06,5.00E-06,125,fail,54.86,4.80E+07,77.41,8.20E-05,-90.96,86.49,8.90E+04
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.00E-05,5.00E-06,1.00E-05,27,fail,56.09,4.75E+07,69.4,7.03E-05,-82.96,92.65,9.62E+04
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.00E-05,5.00E-06,1.00E-05,125,fail,55.1,4.75E+07,68.18,8.19E-05,-82.88,88.06,8.51E+04
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.00E-05,5.00E-06,1.50E-05,27,fail,56.22,4.61E+07,66.83,7.03E-05,-80.9,92.5,9.31E+04
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.00E-05,5.00E-06,1.50E-05,125,fail,55.1,4.55E+07,65.67,8.19E-05,-80.56,87.86,8.34E+04
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.00E-05,1.00E-05,5.00E-06,27,fail,57.55,4.76E+07,81.26,5.69E-05,-92.45,89.04,1.06E+05
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.00E-05,1.00E-05,5.00E-06,125,fail,56.62,4.77E+07,78.74,6.78E-05,-93.12,84.28,9.17E+04
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.00E-05,1.00E-05,1.00E-05,27,fail,57.99,4.69E+07,71.01,5.68E-05,-84.17,91.35,9.92E+04
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.00E-05,1.00E-05,1.00E-05,125,fail,56.86,4.68E+07,69.51,6.77E-05,-83.67,86.15,8.76E+04
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.00E-05,1.00E-05,1.50E-05,27,fail,58.13,4.60E+07,68.4,5.68E-05,-81.91,91.14,9.60E+04
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.00E-05,1.00E-05,1.50E-05,125,fail,56.87,4.60E+07,66.97,6.77E-05,-81.16,85.91,8.58E+04
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.00E-05,1.50E-05,5.00E-06,27,fail,58.56,4.70E+07,82.31,5.11E-05,-93.89,86.8,1.08E+05
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.00E-05,1.50E-05,5.00E-06,125,fail,57.55,4.71E+07,79.92,6.17E-05,-94.41,82.06,9.31E+04
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.00E-05,1.50E-05,1.00E-05,27,fail,59,4.63E+07,72.01,5.11E-05,-85.61,89.26,1.01E+05
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.00E-05,1.50E-05,1.00E-05,125,fail,57.8,4.64E+07,70.4,6.16E-05,-85.26,84.1,8.89E+04
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.00E-05,1.50E-05,1.50E-05,27,fail,59.14,4.58E+07,69.4,5.11E-05,-83.36,88.96,9.76E+04
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.00E-05,1.50E-05,1.50E-05,125,fail,57.8,4.56E+07,67.85,6.16E-05,-82.75,83.84,8.71E+04
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.50E-05,5.00E-06,5.00E-06,27,fail,55.65,3.76E+07,79.39,7.04E-05,-90.27,95.44,7.56E+04
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.50E-05,5.00E-06,5.00E-06,125,fail,54.86,3.67E+07,77.41,8.20E-05,-90.96,90.83,6.57E+04
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.50E-05,5.00E-06,1.00E-05,27,fail,56.08,3.66E+07,69.4,7.03E-05,-82.96,97.44,7.13E+04
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.50E-05,5.00E-06,1.00E-05,125,fail,55.1,3.58E+07,68.18,8.18E-05,-82.88,92.44,6.31E+04
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.50E-05,5.00E-06,1.50E-05,27,fail,56.22,3.55E+07,66.83,7.02E-05,-80.9,97.5,6.93E+04
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.50E-05,5.00E-06,1.50E-05,125,fail,55.1,3.54E+07,65.67,8.17E-05,-80.56,92.43,6.21E+04
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.50E-05,1.00E-05,5.00E-06,27,fail,57.55,3.84E+07,81.26,5.69E-05,-92.45,95.47,7.80E+04
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.50E-05,1.00E-05,5.00E-06,125,fail,56.62,3.79E+07,78.99,6.78E-05,-92.8,89.98,6.77E+04
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.50E-05,1.00E-05,1.00E-05,27,fail,57.99,3.72E+07,71.01,5.68E-05,-84.17,97.91,7.36E+04
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.50E-05,1.00E-05,1.00E-05,125,fail,56.86,3.70E+07,69.51,6.77E-05,-83.67,91.94,6.50E+04
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.50E-05,1.00E-05,1.50E-05,27,fail,58.13,3.68E+07,68.4,5.68E-05,-81.91,97.97,7.15E+04
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.50E-05,1.00E-05,1.50E-05,125,fail,56.87,3.55E+07,66.97,6.76E-05,-81.16,91.92,6.39E+04
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.50E-05,1.50E-05,5.00E-06,27,fail,58.56,3.81E+07,82.31,5.11E-05,-93.89,94.63,7.93E+04
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.50E-05,1.50E-05,5.00E-06,125,fail,57.55,3.80E+07,79.92,6.17E-05,-94.41,88.84,6.88E+04
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.50E-05,1.50E-05,1.00E-05,27,fail,59,3.75E+07,72.01,5.11E-05,-85.61,97.33,7.48E+04
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.50E-05,1.50E-05,1.00E-05,125,fail,57.8,3.75E+07,70.4,6.16E-05,-85.26,91,6.60E+04
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.50E-05,1.50E-05,1.50E-05,27,fail,59.14,3.61E+07,69.4,5.10E-05,-83.36,97.37,7.27E+04
2.5,1.00E-05,5.00E-07,2.80E-07,1.00E-05,3.50E-05,1.50E-05,1.50E-05,125,fail,57.8,3.51E+07,67.86,6.16E-05,-82.74,90.99,6.49E+04
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,1.50E-05,5.00E-06,5.00E-06,27,fail,55.65,6.77E+07,79.39,7.04E-05,-90.27,62.38,3.84E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,1.50E-05,5.00E-06,5.00E-06,125,fail,54.86,6.95E+07,77.41,8.21E-05,-90.96,60.83,3.33E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,1.50E-05,5.00E-06,1.00E-05,27,fail,56.09,6.57E+07,69.4,7.04E-05,-82.96,59.93,3.45E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,1.50E-05,5.00E-06,1.00E-05,125,fail,55.1,6.83E+07,68.18,8.20E-05,-82.88,59.09,3.05E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,1.50E-05,5.00E-06,1.50E-05,27,fail,56.22,6.40E+07,66.83,7.04E-05,-80.9,57.65,3.19E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,1.50E-05,5.00E-06,1.50E-05,125,fail,55.1,6.63E+07,65.67,8.20E-05,-80.56,56.9,2.86E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,1.50E-05,1.00E-05,5.00E-06,27,fail,57.55,6.64E+07,81.26,5.69E-05,-92.45,50.83,3.95E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,1.50E-05,1.00E-05,5.00E-06,125,fail,56.62,6.82E+07,78.74,6.78E-05,-92.8,51.1,3.43E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,1.50E-05,1.00E-05,1.00E-05,27,fail,57.99,6.44E+07,71.01,5.69E-05,-84.17,48.05,3.55E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,1.50E-05,1.00E-05,1.00E-05,125,fail,56.86,6.70E+07,69.51,6.77E-05,-83.67,49.34,3.13E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,1.50E-05,1.00E-05,1.50E-05,27,fail,58.13,6.32E+07,68.4,5.68E-05,-81.91,46.17,3.29E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,1.50E-05,1.00E-05,1.50E-05,125,fail,56.87,6.57E+07,66.97,6.77E-05,-81.16,47.52,2.94E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,1.50E-05,1.50E-05,5.00E-06,27,fail,58.56,6.51E+07,82.31,5.11E-05,-93.89,41.3,4.01E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,1.50E-05,1.50E-05,5.00E-06,125,fail,57.55,6.72E+07,79.92,6.16E-05,-94.41,43,3.48E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,1.50E-05,1.50E-05,1.00E-05,27,fail,59,6.38E+07,72,5.11E-05,-85.61,38.69,3.61E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,1.50E-05,1.50E-05,1.00E-05,125,fail,57.8,6.56E+07,70.4,6.16E-05,-85.26,41.49,3.18E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,1.50E-05,1.50E-05,1.50E-05,27,fail,59.14,6.21E+07,69.4,5.11E-05,-83.36,37.6,3.34E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,1.50E-05,1.50E-05,1.50E-05,125,fail,57.8,6.41E+07,67.85,6.16E-05,-82.75,40.27,2.98E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,2.50E-05,5.00E-06,5.00E-06,27,fail,55.65,5.30E+07,79.39,7.04E-05,-90.27,101.8,1.46E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,2.50E-05,5.00E-06,5.00E-06,125,fail,54.86,5.42E+07,77.41,8.20E-05,-90.96,96.8,1.27E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,2.50E-05,5.00E-06,1.00E-05,27,fail,56.09,5.28E+07,69.4,7.03E-05,-82.96,101.1,1.36E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,2.50E-05,5.00E-06,1.00E-05,125,fail,55.1,5.36E+07,68.18,8.19E-05,-82.88,97.07,1.21E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,2.50E-05,5.00E-06,1.50E-05,27,fail,56.22,5.21E+07,66.83,7.03E-05,-80.9,98.49,1.31E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,2.50E-05,5.00E-06,1.50E-05,125,fail,55.1,5.29E+07,65.67,8.19E-05,-80.56,95.41,1.17E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,2.50E-05,1.00E-05,5.00E-06,27,fail,57.55,5.19E+07,81.25,5.69E-05,-92.45,91.01,1.51E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,2.50E-05,1.00E-05,5.00E-06,125,fail,56.62,5.28E+07,78.99,6.78E-05,-92.8,92.9,1.31E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,2.50E-05,1.00E-05,1.00E-05,27,fail,57.99,5.16E+07,71.01,5.68E-05,-84.17,85.13,1.41E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,2.50E-05,1.00E-05,1.00E-05,125,fail,56.86,5.24E+07,69.51,6.77E-05,-83.67,92.16,1.24E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,2.50E-05,1.00E-05,1.50E-05,27,fail,58.13,5.09E+07,68.4,5.68E-05,-81.91,80.62,1.35E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,2.50E-05,1.00E-05,1.50E-05,125,fail,56.87,5.19E+07,66.97,6.77E-05,-81.16,89.87,1.21E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,2.50E-05,1.50E-05,5.00E-06,27,fail,58.56,5.11E+07,82.31,5.11E-05,-93.89,78.35,1.53E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,2.50E-05,1.50E-05,5.00E-06,125,fail,57.55,5.21E+07,79.92,6.16E-05,-94.41,86.88,1.33E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,2.50E-05,1.50E-05,1.00E-05,27,fail,59,5.09E+07,72.01,5.11E-05,-85.61,69.69,1.43E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,2.50E-05,1.50E-05,1.00E-05,125,fail,57.8,5.17E+07,70.4,6.16E-05,-85.26,85.01,1.26E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,2.50E-05,1.50E-05,1.50E-05,27,fail,59.14,5.04E+07,69.4,5.10E-05,-83.36,66.18,1.37E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,2.50E-05,1.50E-05,1.50E-05,125,fail,57.8,5.11E+07,67.85,6.16E-05,-82.74,82.07,1.23E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.00E-05,5.00E-06,5.00E-06,27,fail,55.65,4.64E+07,79.39,7.03E-05,-90.27,113.1,1.02E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.00E-05,5.00E-06,5.00E-06,125,fail,54.86,4.64E+07,77.41,8.19E-05,-90.96,105.9,8.90E+04
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.00E-05,5.00E-06,1.00E-05,27,fail,56.09,4.45E+07,69.4,7.02E-05,-82.96,113.7,9.62E+04
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.00E-05,5.00E-06,1.00E-05,125,fail,55.1,4.46E+07,68.18,8.18E-05,-82.88,106.8,8.50E+04
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.00E-05,5.00E-06,1.50E-05,27,fail,56.22,4.55E+07,66.83,7.02E-05,-80.9,111.8,9.30E+04
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.00E-05,5.00E-06,1.50E-05,125,fail,55.1,4.51E+07,65.67,8.17E-05,-80.56,105.7,8.33E+04
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.00E-05,1.00E-05,5.00E-06,27,fail,57.55,4.69E+07,81.26,5.68E-05,-92.45,103.5,1.06E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.00E-05,1.00E-05,5.00E-06,125,fail,56.62,4.67E+07,78.99,6.77E-05,-92.8,105.2,9.16E+04
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.00E-05,1.00E-05,1.00E-05,27,fail,57.99,4.59E+07,71.01,5.68E-05,-84.17,94.86,9.92E+04
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.00E-05,1.00E-05,1.00E-05,125,fail,56.86,4.54E+07,69.51,6.76E-05,-83.67,105.4,8.75E+04
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.00E-05,1.00E-05,1.50E-05,27,fail,58.13,4.53E+07,68.4,5.68E-05,-81.91,88.92,9.59E+04
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.00E-05,1.00E-05,1.50E-05,125,fail,56.87,4.54E+07,66.97,6.76E-05,-81.16,103.6,8.57E+04
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.00E-05,1.50E-05,5.00E-06,27,fail,58.56,4.63E+07,82.31,5.11E-05,-93.89,87.77,1.07E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.00E-05,1.50E-05,5.00E-06,125,fail,57.55,4.63E+07,79.92,6.16E-05,-94.41,101.5,9.31E+04
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.00E-05,1.50E-05,1.00E-05,27,fail,59,4.60E+07,72.01,5.10E-05,-85.61,75.35,1.01E+05
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.00E-05,1.50E-05,1.00E-05,125,fail,57.8,4.56E+07,70.4,6.15E-05,-85.26,100.3,8.89E+04
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.00E-05,1.50E-05,1.50E-05,27,fail,59.14,4.53E+07,69.4,5.10E-05,-83.36,70.86,9.75E+04
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.00E-05,1.50E-05,1.50E-05,125,fail,57.8,4.46E+07,67.86,6.15E-05,-82.73,97.61,8.70E+04
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.50E-05,5.00E-06,5.00E-06,27,fail,55.65,3.44E+07,79.39,7.02E-05,-90.27,121,7.56E+04
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.50E-05,5.00E-06,5.00E-06,125,fail,54.86,3.37E+07,77.41,8.16E-05,-90.96,111.8,6.57E+04
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.50E-05,5.00E-06,1.00E-05,27,fail,56.08,3.39E+07,69.4,7.01E-05,-82.96,122.5,7.13E+04
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.50E-05,5.00E-06,1.00E-05,125,fail,55.1,3.28E+07,68.18,8.15E-05,-82.88,113,6.31E+04
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.50E-05,5.00E-06,1.50E-05,27,fail,56.22,3.41E+07,66.83,7.00E-05,-80.9,121.3,6.93E+04
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.50E-05,5.00E-06,1.50E-05,125,fail,55.1,3.22E+07,65.67,8.14E-05,-80.56,112.3,6.21E+04
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.50E-05,1.00E-05,5.00E-06,27,fail,57.55,3.64E+07,81.26,5.68E-05,-92.45,113,7.80E+04
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.50E-05,1.00E-05,5.00E-06,125,fail,56.62,3.49E+07,78.99,6.76E-05,-92.8,113.7,6.77E+04
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.50E-05,1.00E-05,1.00E-05,27,fail,57.99,3.54E+07,71.01,5.67E-05,-84.17,100.7,7.35E+04
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.50E-05,1.00E-05,1.00E-05,125,fail,56.86,3.47E+07,69.51,6.75E-05,-83.67,114.8,6.49E+04
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.50E-05,1.00E-05,1.50E-05,27,fail,58.13,3.52E+07,68.4,5.67E-05,-81.91,92.58,7.14E+04
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.50E-05,1.00E-05,1.50E-05,125,fail,56.87,3.43E+07,66.97,6.74E-05,-81.16,113.6,6.39E+04
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.50E-05,1.50E-05,5.00E-06,27,fail,58.56,3.72E+07,82.31,5.10E-05,-93.89,93.41,7.93E+04
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.50E-05,1.50E-05,5.00E-06,125,fail,57.55,3.54E+07,79.92,6.15E-05,-94.41,112,6.87E+04
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.50E-05,1.50E-05,1.00E-05,27,fail,59,3.62E+07,72.01,5.10E-05,-85.61,77.54,7.47E+04
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.50E-05,1.50E-05,1.00E-05,125,fail,57.8,3.50E+07,70.4,6.14E-05,-85.26,111.4,6.59E+04
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.50E-05,1.50E-05,1.50E-05,27,fail,59.14,3.55E+07,69.4,5.09E-05,-83.36,72.3,7.26E+04
2.5,1.00E-05,5.00E-07,2.80E-07,2.00E-05,3.50E-05,1.50E-05,1.50E-05,125,fail,57.8,3.43E+07,67.85,6.14E-05,-82.73,109.1,6.49E+04
2.5,1.00E-05,5.00E-07,4.60E-07,5.00E-06,1.50E-05,5.00E-06,5.00E-06,27,fail,60.85,6.75E+07,63.21,7.06E-05,-94.11,36.67,2.29E+05
2.5,1.00E-05,5.00E-07,4.60E-07,5.00E-06,1.50E-05,5.00E-06,5.00E-06,125,fail,60.02,6.96E+07,64.72,8.23E-05,-91.65,37.02,1.99E+05
2.5,1.00E-05,5.00E-07,4.60E-07,5.00E-06,1.50E-05,5.00E-06,1.00E-05,27,fail,61.82,6.52E+07,69.66,7.06E-05,-94.48,38.06,1.95E+05
2.5,1.00E-05,5.00E-07,4.60E-07,5.00E-06,1.50E-05,5.00E-06,1.00E-05,125,fail,61.08,6.75E+07,74.2,8.22E-05,-95.74,38.83,1.69E+05
2.5,1.00E-05,5.00E-07,4.60E-07,5.00E-06,1.50E-05,5.00E-06,1.50E-05,27,fail,62.26,6.33E+07,75.85,7.06E-05,-88.26,37.94,1.76E+05
2.5,1.00E-05,5.00E-07,4.60E-07,5.00E-06,1.50E-05,5.00E-06,1.50E-05,125,fail,61.46,6.56E+07,95.17,8.22E-05,-88.44,39.01,1.53E+05
2.5,1.00E-05,5.00E-07,4.60E-07,5.00E-06,1.50E-05,1.00E-05,5.00E-06,27,fail,62.73,6.61E+07,64.63,5.70E-05,-89.99,27.39,2.36E+05
2.5,1.00E-05,5.00E-07,4.60E-07,5.00E-06,1.50E-05,1.00E-05,5.00E-06,125,fail,61.76,6.83E+07,65.78,6.80E-05,-88.77,27.45,2.05E+05
2.5,1.00E-05,5.00E-07,4.60E-07,5.00E-06,1.50E-05,1.00E-05,1.00E-05,27,fail,63.72,6.39E+07,71.03,5.70E-05,-105.3,29.13,2.01E+05
2.5,1.00E-05,5.00E-07,4.60E-07,5.00E-06,1.50E-05,1.00E-05,1.00E-05,125,fail,62.83,6.60E+07,75.11,6.79E-05,-105.7,29.55,1.74E+05
2.5,1.00E-05,5.00E-07,4.60E-07,5.00E-06,1.50E-05,1.00E-05,1.50E-05,27,fail,64.16,6.22E+07,77.09,5.70E-05,-92.2,29.64,1.81E+05
2.5,1.00E-05,5.00E-07,4.60E-07,5.00E-06,1.50E-05,1.00E-05,1.50E-05,125,fail,63.21,6.42E+07,93.78,6.79E-05,-91.4,30.4,1.57E+05
2.5,1.00E-05,5.00E-07,4.60E-07,5.00E-06,1.50E-05,1.50E-05,5.00E-06,27,fail,63.73,6.52E+07,65.54,5.12E-05,-92.35,20.48,2.40E+05
2.5,1.00E-05,5.00E-07,4.60E-07,5.00E-06,1.50E-05,1.50E-05,5.00E-06,125,fail,62.69,6.72E+07,66.52,6.18E-05,-91.36,21.71,2.08E+05
2.5,1.00E-05,5.00E-07,4.60E-07,5.00E-06,1.50E-05,1.50E-05,1.00E-05,27,fail,64.72,6.30E+07,71.94,5.12E-05,-103.5,22.41,2.05E+05
2.5,1.00E-05,5.00E-07,4.60E-07,5.00E-06,1.50E-05,1.50E-05,1.00E-05,125,fail,63.76,6.50E+07,75.85,6.17E-05,-103.7,23.64,1.76E+05
2.5,1.00E-05,5.00E-07,4.60E-07,5.00E-06,1.50E-05,1.50E-05,1.50E-05,27,fail,65.16,6.12E+07,77.98,5.12E-05,-92.91,23.34,1.84E+05
2.5,1.00E-05,5.00E-07,4.60E-07,5.00E-06,1.50E-05,1.50E-05,1.50E-05,125,fail,64.15,6.32E+07,94.04,6.17E-05,-92.33,24.05,1.59E+05
2.5,1.00E-05,5.00E-07,4.60E-07,5.00E-06,2.50E-05,5.00E-06,5.00E-06,27,fail,60.85,5.34E+07,63.21,7.07E-05,-94.11,63.55,8.79E+04
2.5,1.00E-05,5.00E-07,4.60E-07,5.00E-06,2.50E-05,5.00E-06,5.00E-06,125,fail,60.02,5.46E+07,64.72,8.24E-05,-91.24,62.65,7.65E+04
2.5,1.00E-05,5.00E-07,4.60E-07,5.00E-06,2.50E-05,5.00E-06,1.00E-05,27,fail,61.82,5.26E+07,69.66,7.06E-05,-94.48,66.84,7.76E+04
